bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
03,03461,2,1,0,2,3,8,2021-03-30 12:15:00,8,3
03,03462,1,0,0,1,2,6,2021-03-30 12:15:00,6,2
04,04011,10,28,19,9,12,149,2021-03-30 12:15:00,142,7
04,04012,4,12,10,3,15,44,2021-03-30 12:15:00,34,9
05,05111,14,29,15,11,28,270,2021-03-30 12:15:00,250,19
05,05112,16,34,15,9,22,179,2021-03-30 12:15:00,158,15
05,05113,15,39,29,12,42,338,2021-03-30 12:15:00,316,35
05,05114,7,8,4,4,13,77,2021-03-30 12:15:00,65,10
05,05116,6,7,5,4,14,80,2021-03-30 12:15:00,74,13
05,05117,2,6,1,2,2,34,2021-03-30 12:15:00,34,2
05,05119,7,8,2,4,10,65,2021-03-30 12:15:00,52,10
05,05120,1,5,4,1,4,26,2021-03-30 12:15:00,26,4
05,05122,4,16,11,3,9,65,2021-03-30 12:15:00,63,7
05,05124,7,28,20,5,21,127,2021-03-30 12:15:00,117,17
05,05154,8,6,4,5,21,54,2021-03-30 12:15:00,54,13
05,05158,7,9,4,6,19,52,2021-03-30 12:15:00,52,16
05,05162,7,9,3,5,15,91,2021-03-30 12:15:00,85,7
05,05166,4,5,0,4,3,29,2021-03-30 12:15:00,29,3
05,05170,11,14,2,8,36,97,2021-03-30 12:15:00,94,30
05,05314,18,35,26,11,12,279,2021-03-30 12:15:00,220,8
05,05315,31,68,40,18,34,427,2021-03-30 12:15:00,372,29
05,05316,5,10,4,2,12,78,2021-03-30 12:15:00,62,4
05,05334,13,20,17,7,32,272,2021-03-30 12:15:00,254,30
05,05358,7,13,8,5,18,49,2021-03-30 12:15:00,46,13
05,05362,7,9,5,7,14,66,2021-03-30 12:15:00,66,14
05,05366,3,7,4,3,4,22,2021-03-30 12:15:00,22,4
05,05370,3,8,3,3,10,27,2021-03-30 12:15:00,27,10
05,05374,6,9,6,6,16,75,2021-03-30 12:15:00,75,16
05,05378,4,6,1,4,2,40,2021-03-30 12:15:00,40,2
05,05382,7,16,10,6,10,75,2021-03-30 12:15:00,64,9
05,05512,2,2,0,2,14,26,2021-03-30 12:15:00,26,14
05,05513,7,11,4,4,18,85,2021-03-30 12:15:00,76,1
05,05515,9,7,4,7,21,245,2021-03-30 12:15:00,230,20
05,05554,6,16,5,5,14,59,2021-03-30 12:15:00,59,12
05,05558,5,2,0,3,13,28,2021-03-30 12:15:00,18,13
05,05562,15,16,6,14,42,183,2021-03-30 12:15:00,158,35
05,05566,7,10,4,5,19,78,2021-03-30 12:15:00,72,10
05,05570,6,8,4,5,7,41,2021-03-30 12:15:00,41,5
05,05711,6,14,6,4,25,133,2021-03-30 12:15:00,111,21
05,05754,4,6,2,4,13,39,2021-03-30 12:15:00,39,13
05,05758,5,8,3,3,11,53,2021-03-30 12:15:00,45,9
05,05762,6,2,0,5,7,28,2021-03-30 12:15:00,24,7
05,05766,2,10,5,2,4,46,2021-03-30 12:15:00,46,4
05,05770,9,14,11,6,21,205,2021-03-30 12:15:00,183,16
05,05774,7,15,14,5,14,87,2021-03-30 12:15:00,73,13
05,05911,8,19,9,6,21,168,2021-03-30 12:15:00,153,15
05,05913,9,21,11,9,38,253,2021-03-30 12:15:00,253,38
05,05914,7,13,5,5,18,75,2021-03-30 12:15:00,73,10
05,05915,7,4,3,5,21,74,2021-03-30 12:15:00,60,13
05,05916,4,7,3,4,7,56,2021-03-30 12:15:00,56,7
05,05954,7,5,2,6,30,107,2021-03-30 12:15:00,81,27
05,05958,10,12,4,9,34,71,2021-03-30 12:15:00,70,27
05,05962,10,25,11,8,17,103,2021-03-30 12:15:00,101,11
05,05966,3,2,1,3,11,17,2021-03-30 12:15:00,17,11
05,05970,8,19,7,7,26,120,2021-03-30 12:15:00,103,17
05,05974,9,3,0,7,17,69,2021-03-30 12:15:00,61,13
05,05978,8,7,5,8,11,98,2021-03-30 12:15:00,98,11
06,06411,7,12,8,4,20,88,2021-03-30 12:15:00,60,3
06,06412,17,75,26,12,35,255,2021-03-30 12:15:00,229,31
06,06413,4,21,6,2,15,85,2021-03-30 12:15:00,82,5
06,06414,6,16,7,4,16,90,2021-03-30 12:15:00,81,13
06,06431,5,6,4,5,9,30,2021-03-30 12:15:00,30,9
06,06432,2,15,11,2,4,24,2021-03-30 12:15:00,24,4
06,06433,2,9,1,2,2,20,2021-03-30 12:15:00,20,2
06,06434,2,8,3,2,1,25,2021-03-30 12:15:00,25,1
06,06435,7,18,7,4,8,73,2021-03-30 12:15:00,66,1
06,06436,2,8,2,2,5,23,2021-03-30 12:15:00,23,5
06,06437,2,19,10,2,2,124,2021-03-30 12:15:00,124,2
06,06438,2,11,7,2,0,22,2021-03-30 12:15:00,22,0
06,06439,2,0,0,2,6,10,2021-03-30 12:15:00,10,6
06,06440,5,13,5,5,3,70,2021-03-30 12:15:00,70,3
06,06531,6,33,25,4,26,214,2021-03-30 12:15:00,191,25
06,06532,2,3,1,2,4,46,2021-03-30 12:15:00,46,4
06,06533,4,8,5,4,10,44,2021-03-30 12:15:00,44,10
06,06534,3,7,4,3,34,123,2021-03-30 12:15:00,123,34
06,06535,4,0,0,4,7,18,2021-03-30 12:15:00,18,7
06,06611,6,13,12,6,20,136,2021-03-30 12:15:00,136,20
06,06631,5,20,10,3,9,81,2021-03-30 12:15:00,75,4
06,06632,4,14,6,3,16,42,2021-03-30 12:15:00,41,10
06,06633,4,1,0,4,11,23,2021-03-30 12:15:00,23,11
06,06634,3,3,2,3,9,25,2021-03-30 12:15:00,25,9
06,06635,7,3,0,7,35,79,2021-03-30 12:15:00,79,35
06,06636,3,4,2,3,12,20,2021-03-30 12:15:00,20,12
07,07111,6,15,5,4,26,86,2021-03-30 12:15:00,74,22
07,07131,2,4,1,2,2,16,2021-03-30 12:15:00,16,2
07,07132,2,3,1,2,4,9,2021-03-30 12:15:00,9,4
07,07133,6,2,1,4,17,34,2021-03-30 12:15:00,27,10
07,07134,2,0,0,2,7,15,2021-03-30 12:15:00,15,7
07,07135,2,1,0,2,8,5,2021-03-30 12:15:00,5,8
07,07137,3,3,2,3,9,29,2021-03-30 12:15:00,29,9
07,07138,8,10,7,5,17,55,2021-03-30 12:15:00,40,14
07,07140,2,1,0,2,8,8,2021-03-30 12:15:00,8,8
07,07141,5,3,2,5,8,22,2021-03-30 12:15:00,22,8
07,07143,4,7,2,4,10,19,2021-03-30 12:15:00,19,10
07,07211,6,6,6,3,15,71,2021-03-30 12:15:00,59,15
07,07231,2,1,1,2,7,17,2021-03-30 12:15:00,17,7
07,07232,2,1,0,2,2,13,2021-03-30 12:15:00,13,2
07,07233,2,2,1,2,3,13,2021-03-30 12:15:00,13,3
07,07235,2,2,1,2,6,11,2021-03-30 12:15:00,11,6
07,07311,1,4,0,1,2,13,2021-03-30 12:15:00,13,2
07,07312,3,4,2,1,23,90,2021-03-30 12:15:00,82,18
07,07313,3,0,0,2,17,12,2021-03-30 12:15:00,12,10
07,07314,6,20,8,4,16,105,2021-03-30 12:15:00,91,14
07,07315,2,7,4,2,12,99,2021-03-30 12:15:00,99,12
07,07316,1,0,0,1,2,13,2021-03-30 12:15:00,13,2
07,07317,2,3,0,1,4,12,2021-03-30 12:15:00,9,3
07,07318,3,8,5,2,0,31,2021-03-30 12:15:00,31,0
07,07319,3,6,1,1,11,41,2021-03-30 12:15:00,23,7
07,07320,1,0,0,1,6,8,2021-03-30 12:15:00,8,6
07,07331,1,1,0,1,1,7,2021-03-30 12:15:00,7,1
07,07332,2,2,1,2,9,8,2021-03-30 12:15:00,8,9
07,07333,2,0,0,2,5,7,2021-03-30 12:15:00,7,5
07,07334,2,4,2,2,8,16,2021-03-30 12:15:00,16,8
07,07335,1,1,1,1,8,6,2021-03-30 12:15:00,6,8
07,07336,1,1,1,1,1,15,2021-03-30 12:15:00,15,1
07,07337,2,0,0,2,2,11,2021-03-30 12:15:00,11,2
07,07339,1,0,0,1,2,9,2021-03-30 12:15:00,9,2
07,07340,1,1,0,1,4,5,2021-03-30 12:15:00,5,4
08,08111,12,24,13,10,29,235,2021-03-30 12:15:00,213,24
08,08115,6,7,3,4,11,44,2021-03-30 12:15:00,34,8
08,08116,8,19,9,4,14,65,2021-03-30 12:15:00,55,8
08,08117,5,7,5,3,11,38,2021-03-30 12:15:00,36,4
08,08118,5,19,14,4,5,91,2021-03-30 12:15:00,89,5
08,08119,4,9,5,2,7,54,2021-03-30 12:15:00,48,0
08,08121,3,12,8,1,8,53,2021-03-30 12:15:00,41,1
08,08125,2,4,3,2,5,44,2021-03-30 12:15:00,44,5
08,08126,1,1,1,1,0,7,2021-03-30 12:15:00,7,0
08,08127,4,14,6,2,6,44,2021-03-30 12:15:00,39,3
08,08128,4,9,5,3,27,41,2021-03-30 12:15:00,36,16
08,08135,2,1,0,1,7,15,2021-03-30 12:15:00,13,3
08,08136,8,12,7,4,10,65,2021-03-30 12:15:00,49,6
08,08211,3,9,7,1,1,21,2021-03-30 12:15:00,11,1
08,08212,6,21,9,4,9,120,2021-03-30 12:15:00,111,6
08,08215,3,9,4,3,6,43,2021-03-30 12:15:00,43,6
08,08216,2,0,0,2,0,12,2021-03-30 12:15:00,12,0
08,08221,8,21,10,6,31,225,2021-03-30 12:15:00,195,22
08,08222,6,19,16,3,18,115,2021-03-30 12:15:00,95,15
08,08225,3,1,0,3,6,14,2021-03-30 12:15:00,14,6
08,08226,4,6,3,4,8,32,2021-03-30 12:15:00,32,8
08,08231,4,6,2,2,14,53,2021-03-30 12:15:00,41,13
08,08235,3,2,2,3,11,18,2021-03-30 12:15:00,18,11
08,08236,2,0,0,2,3,9,2021-03-30 12:15:00,9,3
08,08237,1,1,0,1,2,10,2021-03-30 12:15:00,10,2
08,08311,7,22,14,4,33,167,2021-03-30 12:15:00,145,19
08,08315,4,6,1,4,7,46,2021-03-30 12:15:00,46,7
08,08316,3,7,6,3,4,88,2021-03-30 12:15:00,88,4
08,08317,8,13,5,6,16,77,2021-03-30 12:15:00,71,10
08,08325,2,1,0,2,3,7,2021-03-30 12:15:00,7,3
08,08326,6,8,0,2,5,49,2021-03-30 12:15:00,41,3
08,08327,1,3,2,1,6,6,2021-03-30 12:15:00,6,6
08,08335,10,9,2,6,29,62,2021-03-30 12:15:00,51,22
08,08336,2,2,1,2,4,28,2021-03-30 12:15:00,13,4
08,08337,1,3,2,1,0,9,2021-03-30 12:15:00,9,0
08,08415,3,1,1,1,11,33,2021-03-30 12:15:00,18,2
08,08416,5,9,8,2,12,98,2021-03-30 12:15:00,72,9
08,08417,1,6,1,1,3,22,2021-03-30 12:15:00,22,3
08,08421,5,13,11,4,21,121,2021-03-30 12:15:00,103,17
08,08425,2,2,1,2,6,8,2021-03-30 12:15:00,8,6
08,08426,1,3,1,1,2,12,2021-03-30 12:15:00,12,2
08,08435,5,5,0,3,11,55,2021-03-30 12:15:00,53,8
08,08436,6,17,6,4,25,45,2021-03-30 12:15:00,45,13
08,08437,2,7,3,2,1,13,2021-03-30 12:15:00,13,1
09,09161,1,5,3,1,4,45,2021-03-30 12:15:00,45,4
09,09162,36,74,46,25,51,546,2021-03-30 12:15:00,466,44
09,09163,3,5,5,1,11,33,2021-03-30 12:15:00,24,6
09,09171,3,3,2,2,3,25,2021-03-30 12:15:00,18,3
09,09172,3,4,2,3,4,20,2021-03-30 12:15:00,20,4
09,09173,2,5,2,2,2,22,2021-03-30 12:15:00,22,2
09,09174,1,4,3,1,1,25,2021-03-30 12:15:00,25,1
09,09175,1,5,5,1,4,17,2021-03-30 12:15:00,17,4
09,09176,3,4,1,3,4,49,2021-03-30 12:15:00,49,4
09,09177,1,1,0,1,1,18,2021-03-30 12:15:00,18,1
09,09178,1,3,2,1,6,8,2021-03-30 12:15:00,8,6
09,09179,1,2,2,1,1,11,2021-03-30 12:15:00,11,1
09,09180,4,7,2,2,5,64,2021-03-30 12:15:00,61,2
09,09181,2,2,0,1,8,6,2021-03-30 12:15:00,6,5
09,09182,1,1,1,1,5,20,2021-03-30 12:15:00,20,5
09,09183,1,3,2,1,2,14,2021-03-30 12:15:00,14,2
09,09184,2,0,0,2,1,9,2021-03-30 12:15:00,9,1
09,09185,4,4,1,2,10,24,2021-03-30 12:15:00,13,1
09,09186,1,1,1,1,3,5,2021-03-30 12:15:00,5,3
09,09187,5,13,10,5,15,49,2021-03-30 12:15:00,49,15
09,09188,6,6,2,5,10,43,2021-03-30 12:15:00,39,9
09,09189,4,10,8,3,6,47,2021-03-30 12:15:00,41,4
09,09190,3,6,4,3,2,22,2021-03-30 12:15:00,22,2
09,09261,5,14,4,3,10,51,2021-03-30 12:15:00,37,4
09,09262,4,2,0,2,11,36,2021-03-30 12:15:00,25,8
09,09263,1,6,2,1,3,27,2021-03-30 12:15:00,27,3
09,09271,2,9,5,2,7,31,2021-03-30 12:15:00,31,7
09,09272,2,6,5,2,4,13,2021-03-30 12:15:00,13,4
09,09273,3,5,2,3,1,6,2021-03-30 12:15:00,6,1
09,09274,1,5,0,1,0,6,2021-03-30 12:15:00,6,0
09,09275,2,6,3,2,4,25,2021-03-30 12:15:00,25,4
09,09276,2,4,3,2,4,10,2021-03-30 12:15:00,10,4
09,09277,2,3,2,2,1,15,2021-03-30 12:15:00,15,1
09,09278,2,4,3,2,3,8,2021-03-30 12:15:00,8,3
09,09279,2,1,0,2,3,19,2021-03-30 12:15:00,19,3
09,09361,3,14,7,1,4,35,2021-03-30 12:15:00,26,2
09,09362,7,40,32,4,29,185,2021-03-30 12:15:00,170,17
09,09363,3,9,4,1,9,55,2021-03-30 12:15:00,48,5
09,09371,1,6,4,1,3,7,2021-03-30 12:15:00,7,3
09,09372,1,7,4,1,1,13,2021-03-30 12:15:00,13,1
09,09373,1,5,3,1,3,19,2021-03-30 12:15:00,19,3
09,09375,2,2,1,2,1,13,2021-03-30 12:15:00,13,1
09,09376,4,15,5,4,3,20,2021-03-30 12:15:00,20,3
09,09377,2,7,5,2,7,11,2021-03-30 12:15:00,11,7
09,09461,5,8,4,1,14,39,2021-03-30 12:15:00,24,9
09,09462,7,12,9,2,11,54,2021-03-30 12:15:00,49,8
09,09463,3,5,4,1,10,31,2021-03-30 12:15:00,27,5
09,09464,3,7,1,1,6,27,2021-03-30 12:15:00,24,3
09,09471,2,2,1,2,6,10,2021-03-30 12:15:00,10,6
09,09472,1,0,0,1,3,4,2021-03-30 12:15:00,4,3
09,09474,2,2,1,2,2,12,2021-03-30 12:15:00,12,2
09,09475,2,6,6,2,5,12,2021-03-30 12:15:00,12,5
09,09476,1,3,1,1,2,12,2021-03-30 12:15:00,12,2
09,09477,1,11,9,1,2,25,2021-03-30 12:15:00,25,2
09,09478,3,2,2,3,9,38,2021-03-30 12:15:00,38,9
09,09479,2,2,1,2,11,9,2021-03-30 12:15:00,9,11
09,09561,2,5,1,2,5,20,2021-03-30 12:15:00,20,5
09,09562,5,21,18,3,23,119,2021-03-30 12:15:00,101,16
09,09563,3,7,3,1,5,45,2021-03-30 12:15:00,39,2
09,09564,12,38,23,6,30,170,2021-03-30 12:15:00,143,19
09,09565,1,0,0,1,1,3,2021-03-30 12:15:00,3,1
09,09571,3,4,1,3,3,20,2021-03-30 12:15:00,20,3
09,09572,1,1,1,1,2,4,2021-03-30 12:15:00,4,2
09,09574,3,4,3,3,3,21,2021-03-30 12:15:00,21,3
09,09575,2,3,2,2,4,41,2021-03-30 12:15:00,41,4
09,09576,1,1,0,1,2,4,2021-03-30 12:15:00,4,2
09,09577,2,2,0,2,0,16,2021-03-30 12:15:00,16,0
09,09661,3,6,2,1,7,47,2021-03-30 12:15:00,40,2
09,09662,4,9,1,2,6,63,2021-03-30 12:15:00,50,6
09,09663,4,9,6,2,24,121,2021-03-30 12:15:00,121,20
09,09671,1,2,2,1,1,5,2021-03-30 12:15:00,5,1
09,09672,4,3,0,4,2,43,2021-03-30 12:15:00,43,2
09,09673,1,10,2,1,18,118,2021-03-30 12:15:00,118,18
09,09674,2,1,1,2,2,7,2021-03-30 12:15:00,7,2
09,09675,1,2,1,1,1,7,2021-03-30 12:15:00,7,1
09,09676,1,4,3,1,0,10,2021-03-30 12:15:00,10,0
09,09677,1,2,2,1,6,2,2021-03-30 12:15:00,2,6
09,09678,2,1,0,2,3,3,2021-03-30 12:15:00,3,3
09,09679,1,1,0,1,4,5,2021-03-30 12:15:00,5,4
09,09761,6,16,6,3,35,121,2021-03-30 12:15:00,90,15
09,09762,1,4,1,1,0,16,2021-03-30 12:15:00,16,0
09,09763,3,6,4,1,6,35,2021-03-30 12:15:00,24,0
09,09764,3,5,1,1,1,27,2021-03-30 12:15:00,18,0
09,09771,2,4,3,2,0,18,2021-03-30 12:15:00,18,0
09,09772,2,3,1,2,3,8,2021-03-30 12:15:00,8,3
09,09773,2,2,2,2,5,8,2021-03-30 12:15:00,8,5
09,09774,4,4,3,4,4,42,2021-03-30 12:15:00,42,4
09,09775,2,1,0,2,2,17,2021-03-30 12:15:00,17,2
09,09776,2,1,0,2,6,6,2021-03-30 12:15:00,6,6
09,09777,3,4,0,3,5,15,2021-03-30 12:15:00,15,5
09,09778,2,4,2,2,1,12,2021-03-30 12:15:00,12,1
09,09779,3,6,4,3,2,23,2021-03-30 12:15:00,23,2
09,09780,2,5,2,2,4,14,2021-03-30 12:15:00,14,4
10,10041,9,22,11,7,35,152,2021-03-30 12:15:00,143,28
10,10042,1,2,0,1,4,8,2021-03-30 12:15:00,8,4
10,10043,5,1,1,3,5,31,2021-03-30 12:15:00,24,2
10,10044,4,3,1,3,12,47,2021-03-30 12:15:00,40,6
10,10045,4,24,9,2,19,180,2021-03-30 12:15:00,168,15
10,10046,1,1,0,1,3,9,2021-03-30 12:15:00,9,3
11,11000,64,232,159,41,148,1094,2021-03-30 12:15:00,997,125
12,12051,4,3,0,3,14,60,2021-03-30 12:15:00,53,5
12,12052,3,13,4,2,15,76,2021-03-30 12:15:00,66,13
12,12053,1,9,6,1,1,15,2021-03-30 12:15:00,15,1
12,12054,6,16,9,4,17,68,2021-03-30 12:15:00,51,12
12,12060,2,9,6,2,6,56,2021-03-30 12:15:00,56,6
12,12061,5,7,4,5,7,30,2021-03-30 12:15:00,30,7
12,12062,3,8,6,3,3,15,2021-03-30 12:15:00,15,3
12,12063,4,4,3,2,6,16,2021-03-30 12:15:00,16,2
12,12064,3,6,2,3,9,17,2021-03-30 12:15:00,17,9
12,12065,5,10,9,5,1,36,2021-03-30 12:15:00,36,1
12,12066,1,8,4,1,2,14,2021-03-30 12:15:00,14,2
12,12067,3,13,9,3,13,50,2021-03-30 12:15:00,50,13
12,12068,3,7,1,3,16,40,2021-03-30 12:15:00,40,16
12,12069,3,9,5,3,6,61,2021-03-30 12:15:00,61,6
12,12070,2,4,2,2,5,9,2021-03-30 12:15:00,9,5
12,12071,3,0,0,3,9,11,2021-03-30 12:15:00,11,9
12,12072,2,0,0,2,3,8,2021-03-30 12:15:00,8,3
12,12073,4,3,1,4,11,27,2021-03-30 12:15:00,27,11
13,13003,4,10,9,2,24,88,2021-03-30 12:15:00,80,14
13,13004,3,8,7,1,11,63,2021-03-30 12:15:00,51,1
13,13071,7,11,4,5,14,68,2021-03-30 12:15:00,57,12
13,13072,6,11,8,4,13,32,2021-03-30 12:15:00,32,13
13,13073,4,7,2,4,14,44,2021-03-30 12:15:00,44,14
13,13074,2,3,1,2,6,11,2021-03-30 12:15:00,11,6
13,13075,9,22,9,7,31,145,2021-03-30 12:15:00,138,22
13,13076,7,4,3,7,30,98,2021-03-30 12:15:00,98,30
14,14511,7,31,14,3,22,162,2021-03-30 12:15:00,149,9
14,14521,7,26,14,6,10,70,2021-03-30 12:15:00,70,6
14,14522,5,18,10,5,10,41,2021-03-30 12:15:00,41,10
14,14523,6,25,18,5,4,60,2021-03-30 12:15:00,59,4
14,14524,6,33,19,5,20,81,2021-03-30 12:15:00,79,20
14,14612,15,38,33,6,35,245,2021-03-30 12:15:00,225,25
14,14625,7,16,8,6,24,46,2021-03-30 12:15:00,46,24
14,14626,7,22,13,6,9,57,2021-03-30 12:15:00,51,9
14,14627,5,11,8,5,7,56,2021-03-30 12:15:00,56,7
14,14628,6,15,6,6,128,51,2021-03-30 12:15:00,51,128
14,14713,11,33,18,7,77,283,2021-03-30 12:15:00,251,57
14,14729,4,7,4,3,13,45,2021-03-30 12:15:00,38,12
14,14730,8,2,1,8,15,46,2021-03-30 12:15:00,46,15
15,15001,3,6,5,1,10,36,2021-03-30 12:15:00,30,4
15,15002,10,25,13,5,34,268,2021-03-30 12:15:00,251,24
15,15003,9,9,4,6,19,191,2021-03-30 12:15:00,174,13
15,15081,2,2,1,2,0,15,2021-03-30 12:15:00,15,0
15,15082,3,3,2,3,19,30,2021-03-30 12:15:00,30,19
15,15083,2,6,4,2,0,14,2021-03-30 12:15:00,14,0
15,15084,3,6,2,3,5,28,2021-03-30 12:15:00,28,5
15,15085,5,10,2,4,11,52,2021-03-30 12:15:00,49,6
15,15086,2,10,6,2,3,23,2021-03-30 12:15:00,23,3
15,15087,3,3,1,3,2,22,2021-03-30 12:15:00,22,2
15,15088,2,3,0,2,4,18,2021-03-30 12:15:00,18,4
15,15089,4,6,4,4,5,33,2021-03-30 12:15:00,33,5
15,15090,3,3,0,2,7,17,2021-03-30 12:15:00,17,4
15,15091,4,3,2,2,14,20,2021-03-30 12:15:00,20,12
16,16051,3,11,8,2,7,67,2021-03-30 12:15:00,64,6
16,16052,1,17,9,1,1,45,2021-03-30 12:15:00,45,1
16,16053,3,20,10,1,6,123,2021-03-30 12:15:00,100,2
16,16054,2,10,8,1,13,21,2021-03-30 12:15:00,18,6
16,16055,1,2,1,1,4,12,2021-03-30 12:15:00,12,4
16,16056,1,9,8,1,4,29,2021-03-30 12:15:00,29,4
16,16061,2,6,2,2,5,12,2021-03-30 12:15:00,12,5
16,16062,4,7,4,3,13,46,2021-03-30 12:15:00,39,5
16,16063,3,21,12,3,21,58,2021-03-30 12:15:00,58,21
16,16064,4,2,0,3,3,14,2021-03-30 12:15:00,14,1
16,16065,1,1,0,1,0,7,2021-03-30 12:15:00,7,0
16,16066,2,14,6,2,3,39,2021-03-30 12:15:00,39,3
16,16067,2,3,0,2,5,10,2021-03-30 12:15:00,10,5
16,16068,1,0,0,1,0,6,2021-03-30 12:15:00,6,0
16,16069,1,2,1,1,0,6,2021-03-30 12:15:00,6,0
16,16070,3,5,4,2,2,15,2021-03-30 12:15:00,14,2
16,16071,3,14,12,3,9,84,2021-03-30 12:15:00,84,9
16,16072,1,0,0,1,2,6,2021-03-30 12:15:00,6,2
16,16073,1,8,6,1,6,13,2021-03-30 12:15:00,13,6
16,16074,1,0,0,1,0,6,2021-03-30 12:15:00,6,0
16,16075,1,2,1,1,1,4,2021-03-30 12:15:00,4,1
16,16076,1,4,1,1,2,10,2021-03-30 12:15:00,10,2
16,16077,2,8,6,1,1,28,2021-03-30 12:15:00,28,0

01,01001,3,4,3,2,6,35,2021-03-31 12:15:00,35,0
01,01002,5,11,9,3,48,118,2021-03-31 12:15:00,118,42
01,01003,2,5,2,2,21,115,2021-03-31 12:15:00,115,21
01,01004,1,1,0,1,3,22,2021-03-31 12:15:00,22,3
01,01051,1,1,0,1,0,38,2021-03-31 12:15:00,38,0
01,01053,2,5,2,2,5,13,2021-03-31 12:15:00,13,5
01,01054,3,1,1,3,8,16,2021-03-31 12:15:00,16,8
01,01055,3,2,0,3,16,32,2021-03-31 12:15:00,32,16
01,01056,2,3,0,2,5,33,2021-03-31 12:15:00,33,5
01,01057,1,2,1,1,1,11,2021-03-31 12:15:00,11,1
01,01058,5,4,4,3,12,30,2021-03-31 12:15:00,27,9
01,01059,1,0,0,1,5,19,2021-03-31 12:15:00,19,5
01,01060,4,5,2,4,22,72,2021-03-31 12:15:00,72,22
01,01061,3,4,1,1,5,39,2021-03-31 12:15:00,28,4
01,01062,3,3,3,3,4,31,2021-03-31 12:15:00,31,4
02,02000,34,89,59,24,119,568,2021-03-31 12:15:00,505,72
03,03101,7,7,4,5,26,106,2021-03-31 12:15:00,93,22
03,03102,2,5,3,2,5,24,2021-03-31 12:15:00,24,5
03,03103,3,6,1,1,3,32,2021-03-31 12:15:00,26,0
03,03151,1,5,0,1,2,12,2021-03-31 12:15:00,12,2
03,03153,3,4,3,3,0,33,2021-03-31 12:15:00,33,0
03,03154,1,2,2,1,3,15,2021-03-31 12:15:00,15,3
03,03155,2,1,1,2,6,16,2021-03-31 12:15:00,16,6
03,03157,1,5,2,1,1,16,2021-03-31 12:15:00,16,1
03,03158,1,0,0,1,3,13,2021-03-31 12:15:00,13,3
03,03159,8,17,12,7,27,130,2021-03-31 12:15:00,117,18
03,03241,19,60,34,16,37,370,2021-03-31 12:15:00,333,29
03,03251,3,3,1,3,8,9,2021-03-31 12:15:00,9,8
03,03252,6,4,2,4,17,58,2021-03-31 12:15:00,58,11
03,03254,7,7,1,4,17,59,2021-03-31 12:15:00,53,13
03,03255,1,0,0,1,4,7,2021-03-31 12:15:00,7,4
03,03256,1,3,2,1,10,14,2021-03-31 12:15:00,14,10
03,03257,1,4,0,1,5,20,2021-03-31 12:15:00,20,5
03,03351,2,10,8,1,1,29,2021-03-31 12:15:00,22,0
03,03352,2,3,3,2,4,10,2021-03-31 12:15:00,10,4
03,03353,3,3,1,3,5,29,2021-03-31 12:15:00,29,5
03,03354,1,2,1,1,8,7,2021-03-31 12:15:00,7,8
03,03355,3,2,1,1,8,37,2021-03-31 12:15:00,22,6
03,03356,3,3,1,2,4,9,2021-03-31 12:15:00,9,4
03,03357,3,5,2,2,3,29,2021-03-31 12:15:00,25,3
03,03358,2,4,3,2,0,19,2021-03-31 12:15:00,19,0
03,03359,3,1,0,2,6,27,2021-03-31 12:15:00,27,3
03,03360,2,5,3,2,4,72,2021-03-31 12:15:00,72,4
03,03361,2,2,0,2,2,13,2021-03-31 12:15:00,13,2
03,03401,1,3,3,1,2,15,2021-03-31 12:15:00,15,2
03,03402,1,0,0,1,4,15,2021-03-31 12:15:00,15,4
03,03403,6,18,10,3,7,118,2021-03-31 12:15:00,97,1
03,03404,5,18,11,4,22,102,2021-03-31 12:15:00,90,18
03,03405,2,2,1,1,5,28,2021-03-31 12:15:00,23,2
03,03451,3,5,2,2,3,30,2021-03-31 12:15:00,30,3
03,03452,4,2,0,3,9,28,2021-03-31 12:15:00,23,6
03,03453,3,5,4,3,4,25,2021-03-31 12:15:00,25,4
03,03454,10,14,2,6,23,70,2021-03-31 12:15:00,60,7
03,03455,2,1,1,2,12,21,2021-03-31 12:15:00,21,12
03,03456,1,5,3,1,3,22,2021-03-31 12:15:00,22,3
03,03457,6,4,2,4,9,23,2021-03-31 12:15:00,23,4
03,03458,1,1,0,1,0,7,2021-03-31 12:15:00,7,0
03,03459,7,1,0,6,28,76,2021-03-31 12:15:00,76,28
03,03460,5,4,2,3,5,29,2021-03-31 12:15:00,25,1
03,03461,2,0,0,2,3,10,2021-03-31 12:15:00,10,3
03,03462,1,0,0,1,2,6,2021-03-31 12:15:00,6,2
04,04011,10,30,20,9,13,147,2021-03-31 12:15:00,141,7
04,04012,4,11,9,3,19,40,2021-03-31 12:15:00,30,13
05,05111,14,31,19,11,27,271,2021-03-31 12:15:00,249,20
05,05112,16,32,16,9,28,171,2021-03-31 12:15:00,150,21
05,05113,15,39,28,12,41,336,2021-03-31 12:15:00,312,36
05,05114,7,7,2,4,13,75,2021-03-31 12:15:00,63,12
05,05116,6,9,6,4,11,83,2021-03-31 12:15:00,76,11
05,05117,2,7,1,2,5,31,2021-03-31 12:15:00,31,5
05,05119,7,11,3,4,9,67,2021-03-31 12:15:00,55,8
